School Code,School Name,School Address1,School Address2,School City,School Province,School Postal Code,School Phone
2152,Fireside School,12 Fireside Parkway,,Cochrane,AB,T4C2L8,(403) 932-4868
2153,Whitesand Colony School,5031 50 Street,"
Box 1720",Stettler,AB,T0C2L0,(403) 741-9342
2155,Apostles of Jesus,15 Skyview Ranch Street NE,,Calgary,AB,T3N1H6,(403) 500-2129
2156,Guardian Angel School,20 Aspen Hills Dr. SW,,Calgary,AB,T3H0G5,(403) 500-2111
2157,St. John Paul II Catholic School / Faculté St. Jean-Paul II,13302 Arbour Hills Boulevard,,Grande Prairie,AB,T8V4J7,(780) 832-4000
2158,Kehewin Community Education Centre Outreach,PO Box 30,,Kehewin,AB,T0A1C0,(780) 826-2967
2159,Wolf Creek Summer School,5346 - 50 Avenue,,Lacombe,AB,T4L1N5,(403) 782-8726
2160,Holy Child School,31 Silverado Terrace SW,,Calgary,AB,T2X0K4,(403) 500-2130
2161,Deep Creek Colony School,3600 - 48 Ave,,Athabasca,AB,T9S1M8,(780) 675-5280
2162,Anchors Outreach School,190 Brent Blvd,,Strathmore,AB,T1P1T4,(403) 361-2208
2163,The Learning Connection - Jasper,Box 1297,,Jasper,AB,T0E1E0,(780) 852-4988
2164,Horizon Leadership Academy,"199 Queen Charlotte Drive, Sou",,Calgary,AB,T2J4H1,(403) 460-1746
2166,Elves Child Development Centre,10825 - 142 Street,,Edmonton,AB,T5N3Y7,(780) 454-5310
2167,Maria Montessori School - cSPACE King Edward Location,cSPACE Projects,"
1721-29 Avenue SW",Calgary,AB,T2T6T7,(403) 668-8538
2169,Thelma Chalifoux School,2781 43a Avenue NW,,Edmonton,AB,T6T1G7,(587) 489-4737
2170,École St. Joseph School,5575 McIlwaine Drive,,Whitecourt,AB,T7S0G6,(780) 778-2345
2171,École St. Mary School,5630 Mink Creek Road,,Whitecourt,AB,T7S1M9,(780) 778-2050
2172,Soraya Hafez School,980 McConachie Blvd NW,,Edmonton,AB,T5Y3N3,(587) 489-4728
2173,AlBaqir Academy,640 Parsons Road SW,,Edmonton,AB,T6X1N4,(780) 432-7020
2174,Gobind Sarvar School,"Bay 12, 3710 Westwinds Dr. NE",,Calgary,AB,T3J5H3,(403) 460-4522
2175,All Saints School,729 Legacy Village Rd SE,,Calgary,AB,T2X4K9,(403) 500-2133
2176,Al Mustafa North Location,"202, 9811 - 34 Avenue",,Edmonton,AB,T6E5X9,(780) 477-7085
2177,Worsely Mennonite School,Box 80,,Cleardale,AB,T0H3Y0,(780) 835-8426
2178,MAC Islamic School - Calgary Chapter,64 12 street NE,,Calgary,AB,T2E4P4,(403) 454-7879
2180,Joane Cardinal-Schubert High School,19480 45 St SE,,Calgary,AB,T3M2P9,(403) 817-3600
2181,Copperhaven School,151 Grove Drive West,,Spruce Grove,AB,T7X0Y6,(780) 571-8488
2182,Davidson Creek Elementary School,360 Davenport Drive,,Sherwood Park,AB,T8H1Y1,(780) 467-5557
2183,Meridian Colony School,Box 73,,Acadia Valley,AB,T0J0A0,(403) 928-7618
2184,St. André Bessette Catholic High School,8300 Southfort Dr.,,Fort Saskatchewan,AB,T8L0W4,(587) 744-0750
2185,St. Isidore Learning Centre,310 Broadview Road,,Sherwood Park,AB,T8H1A4,(780) 449-6440
2186,St. Kateri Tekakwitha Academy,980 Westwinds Drive,,Morinville,AB,T8R2P8,(587) 764-0420
2187,Sister Alphonse Academy,1 Joyal Way,,St. Albert,AB,T8N7S6,(780) 809-2996
2188,Joseph M. Demko School,200 Jensen Lakes Boulevard,,St. Albert,AB,T8N7V3,(780) 347-0015
2189,Divine Mercy School,228 Mahogany Blvd. SE,,Calgary,AB,T3M1M5,(403) 500-2132
2190,Alexis Elementary Junior Senior High School,P.O. Box 27,,Glenevis,AB,T0E0X0,(780) 967-5919
2193,Pembina Ed Cons - Whitecourt,P.O. Box 779,,Whitecourt,AB,T7S1N8,(780) 778-2000
2195,Blessed Marie-Rose,999 Sherwood Blvd. NW,,Calgary,AB,T3R1M9,(403) 500-2131
2196,George Freeman School,1150 Edgeview Road,,Strathmore,AB,T1P1N3,(403) 361-2202
2197,École St. John Paul II School,4802 Southlands Drive SE,,Medicine Hat,AB,T1B0L6,(403) 527-7333
2198,Senator Joyce Fairbairn Middle School,301 Rocky Mountain Boulevard W,,Lethbridge,AB,T1K6S4,(403) 381-2977
2199,Elsie Yanik Catholic School,331 Callen Dr,"
",Fort McMurray,AB,T9K0X8,(587) 960-4260
2200,Rural Futures,918 - 2nd Avenue,,Dunmore,AB,T1B0K3,(403) 527-5516
2201,Frank Maddock High School,4801 - 43 Street,,Drayton Valley,AB,T7A1P4,(780) 542-4401
2202,H W Pickup Junior High School,3505 - 58 Avenue,,Drayton Valley,AB,T7A0B8,(780) 542-4495
2203,Evergreen Elementary School,4629 - 46 Avenue,,Drayton Valley,AB,T7A1H6,(587) 673-1200
2204,Duffield School,P.O. Box 479,,Duffield,AB,T0E0N0,(780) 892-2644
2205,Entwistle School,P.O. Box 128,,Entwistle,AB,T0E0S0,(780) 727-3811
2208,Spruce Grove Composite High School,1000 Calahoo Road,,Spruce Grove,AB,T7X2T7,(780) 962-0800
2209,Memorial Composite High School,50 Westerra Centre,,Stony Plain,AB,T7Z1R3,(780) 963-2255
2210,Stony Plain Central School,5108 - 55 Avenue,,Stony Plain,AB,T7Z1R4,(780) 963-2203
2211,High Park School,40 Highridge Way,,Stony Plain,AB,T7Z1R6,(780) 963-2222
2212,Wabamun School,General Delivery,,Wabamun,AB,T0E2K0,(780) 892-2271
2214,Tomahawk School,P.O. Box 250,,Tomahawk,AB,T0E2H0,(780) 339-3935
2217,Parkland Village School,28 - 53222  Range Road 272,,Spruce Grove,AB,T7X3X6,(780) 962-8121
2219,Brookwood School,460 King Street,,Spruce Grove,AB,T7X2T6,(780) 962-3942
2220,Ecole Meridian Heights School,4119 - 43 Street,,Stony Plain,AB,T7Z1R2,(780) 963-2289
2221,Woodhaven Middle School,475 King Street,,Spruce Grove,AB,T7X0A4,(780) 962-2626
2223,Kitaskinaw School,P.O. Box 90,,Enoch,AB,T7X3Y3,(780) 470-5657
2224,Millgrove School,851 Calahoo Road,,Spruce Grove,AB,T7X2M1,(780) 962-6122
2225,Forest Green School,5210 - 45 Street,,Stony Plain,AB,T7Z1R5,(780) 963-7366
2226,Muir Lake School,53422 SH 779,"
Mail Bag 500",Stony Plain,AB,T7Z1Y5,(780) 963-3535
2227,Blueberry School,Mail Bag 700,"
1532 Parkland Drive",Stony Plain,AB,T7Z1Y6,(780) 963-3625
2228,Ecole Broxton Park School,505 McLeod Avenue,,Spruce Grove,AB,T7X2Y5,(780) 962-0212
2229,Graminia School,51101 Range Road 271,,Spruce Grove,AB,T7Y1G7,(780) 963-5035
2231,Aurora Elementary School,3901 - 55 Avenue,,Drayton Valley,AB,T7A1N9,(780) 542-9355
2233,Spruce Grove Composite High School Outreach,4300-43 Street,,Stony Plain,AB,T7Z1J4,(780) 963-0507
2234,Memorial Composite High School Outreach,4300-43 Street,,Stony Plain,AB,T7Z1J4,(780) 963-0840
2235,Connections for Learning,4300 - 43 Street,,Stony Plain,AB,T7Z1J4,(780) 963-0507
2236,Kids Developmental Services Ltd.,76 Woodgrove Crescent SW,,Calgary,AB,T2W3Z1,(403) 452-6745
2237,Across the Waters Outreach,Box 1949,"
4204 Kepler Street",Whitecourt,AB,T7S1P6,
2238,Myrnam Outreach Program,Box 160,,Myrnam,AB,T0B3K0,(780) 366-3801
2239,Peace Wapiti Enterprise Centre,#103 10720  117 Avenue,,Grande Prairie,AB,T8V7N7,(587) 771-2179
2242,Community Early Learning Program,601   1 Avenue SW,,Medicine Hat,AB,T1A4Y7,(403) 528-6705
2243,Country Hills School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
2244,CASA Preschool Day Program,10645 63 Ave NW,,Edmonton,AB,T6H1P7,(780) 400-2271
2245,CLS Lord Beaverbrook Writing Centre,9019 Fairmount Dr.  S.E.,,Calgary,AB,T2H0Z4,(403) 259-5585
2246,CLS James Fowler Writing Centre,4004 4 St NE,,Calgary,AB,T2K1A1,(403) 230-4743
2247,CLS Lord Shaughnessy Writing Centre,2336 53 Ave SW,,Calgary,AB,T3E1L2,(403) 777-7272
2248,Four Winds Public School,545 Grandin Drive,,Morinville,AB,T8R2R3,(825) 349-0021
2249,Dr. Anne Anderson School,11810 35 Avenue,,Edmonton,AB,T6W4N2,(587) 489-4738
2250,Meadow Ridge School,21 Chinook Arch Way,,Okotoks,AB,T1S5T6,(403) 995-4808
2251,Northcott Prairie School,275 Hillcrest Drive SW,,Airdrie,AB,T4B4C8,(403) 945-4155
2252,Heritage Hills Elementary School,280 Heritage Drive,,Sherwood Park,AB,T8A6J8,(780) 467-7447
2254,Wildflowers Childcare,PO box 1539,,Jasper,AB,T0E1E0,(780) 852-4666
2255,Montessori Alberta,274 Tusslewood Terrace NW,,Calgary,AB,T3L2W5,(403) 970-8320
2256,Bay Tree Colony School,Box 74,,Bay Tree,AB,T0H0A0,(780) 532-8133
2257,Raymond Alternate School,69B Broadway N,,Raymond,AB,T0K2S0,(403) 653-1547
2259,St. Veronica School,380 Coopers Drive SW,"
",Airdrie,AB,T4B0L8,(403) 500-2134
2260,Fort McKay First Nation E-Learning School,Fort McKay First Nation,"
P.O. Box 5360",Fort McMurray,AB,T9H3G4,(780) 215-5868
2261,Hillcrest Montessori Academy,190 Tamarack Way,,Fort McMurray,AB,T9H1A1,(587) 258-1777
2262,Marlborough Day Nursery ECS Ltd. West Henday Campus,200 Rivercrest Dr. SE,"
Unit 201",Calgary,AB,T2C2X5,(403) 818-4128
2263,Prairie Mennonite Alternative School,1970 19 Avenue SE,,Medicine Hat,AB,T1A3X1,(403) 526-3426
2264,Baker Colony School,PO Box 452,"
Foremost, AB",Foremost,AB,T0K0X0,(587) 787-2440
2266,Divine Mercy Catholic Elementary School,2720 Orchards Rd SW,,Edmonton,AB,T6X2N1,(780) 670-2941
2267,Commonwealth International Academy,"11144 149 Street, Edmonton, Al",,Edmonton,AB,T5M1W4,(780) 729-2286
2268,Alex Janvier School,9535 167 Street NW,,Edmonton,AB,T5P1W8,(587) 489-4745
2269,Aleda Patterson School,9220 165 Street NW,,Edmonton,AB,T5R2S2,(587) 489-4743
2270,St. Anthony School,4921 - 43 Street,,Drayton Valley,AB,T7A1P5,(780) 542-4396
2271,St. Joseph Catholic School,195 Weston Drive,,Spruce Grove,AB,T7X1V1,(780) 962-8788
2272,St. John Paul II Catholic School,5801 - 48 Street,,Stony Plain,AB,T7Z1R7,(780) 963-2526
2273,St. Marguerite Catholic School,395 Grove Drive,,Spruce Grove,AB,T7X2Y7,(780) 962-8787
2274,St. Thomas Aquinas Catholic School,381 Grove Drive,,Spruce Grove,AB,T7X2Y9,(780) 962-1585
2275,Garth Worthington School,351 Chappelle Drive SW,"
",Edmonton,AB,T6W2Z2,(587) 789-4741
2278,Swan River School,P.O. Box 120,,Kinuso,AB,T0G1K0,(780) 775-2177
2280,Dr. Freda Miller School,211 Everbrook Dr SW,,Calgary,AB,T2Y0E8,(403) 817-3428
2281,Sibylla Kiddle School,126 Cranford Dr SE,,Calgary,AB,T3M0W4,(403) 817-3432
2282,Northern Lights School,711 Coventry Dr NE,,Calgary,AB,T3K4C6,(403) 817-3444
2283,Mikisew Cree First Nation Alternative Education Program,104 Paquette Street ,"
",Fort Chipewyan,AB,T0P1B0,(780) 697-3767
2284,Hellenic Academia Institute,140-21 10405 Jasper Ave ,"
",Edmonton,AB,T5J3S2,(780) 652-1825
2285,Calgary Mandarin School,"110, 138-18 Avenue SE",,Calgary,AB,T2G5P9,(587) 718-8138
2286,BCS@Home,15001 - 69 Street NW,,Calgary,AB,T3R1C5,(403) 295-2566
2287,MAC Islamic School Southside Campus,,,,,,
2289,Drayton Christian School,4762 - 50 Street,,Drayton Valley,AB,T7A1P1,(780) 542-7066
2290,St. Matthew Lutheran Christian Academy,5014 - 53 Avenue,,Stony Plain,AB,T7Z1R8,(780) 963-2715
2291,Paul Band First Nation School,P.O. Box 63,,Duffield,AB,T0E0N0,(780) 892-2675
2293,Parkland Immanuel Christian School,5320 Edgemont Blvd NW,,Edmonton,AB,T6M2P6,(780) 444-6443
2294,Pembina Ed Cons-Drayton Valley,PO BOX 6419,,Drayton Valley,AB,T7A1R8,(780) 644-5809
2298,Yellowhead Tribal Education Centre,"#251, 2nd flr, ","
10045-156st",Edmonton,AB,T5P2P7,(780) 484-0303
2299,Living Waters Christian Academy,5 Grove Drive W.,,Spruce Grove,AB,T7X3X8,(780) 962-3331
2300,Calgary Changemaker School ,16 Commercial Drive ,,Calgary,AB,T3Z2A7,(403) 532-1003
2301,Barrhead Composite High School,5307 - 53 Avenue,,Barrhead,AB,T7N1P2,(780) 674-8522
2303,Barrhead Elementary School,5103 - 53 Avenue,,Barrhead,AB,T7N1N9,(780) 674-8518
2305,Dunstable School,R. R. 1,,Busby,AB,T0G0H0,(780) 674-4401
2306,Fort Assiniboine School,General Delivery,,Fort Assiniboine,AB,T0G1A0,(780) 584-3751
2311,Neerlandia Public Christian School,4918 - 50 Street,,Neerlandia,AB,T0G1R0,(780) 674-5581
2316,Barrhead Outreach,5310 - 49 Street,,Barrhead,AB,T7N1P3,(780) 674-7600
2317,Vista Virtual School,341 - 58 Avenue SE,,Calgary,AB,T2H0P3,
2318,North Point School for Boys,2445 - 23 Avenue SW,,Calgary,AB,T2T0W3,(403) 744-5214
2319,Calgary International Academy,1248 Livingston Way NE,,Calgary,AB,T3P0V6,(403) 991-7534
2320,URSA,400 Prince of Peace Way,,Calgary,AB,T1X1E1,(403) 288-5335
2321,Maximize Early Childhood Services,185 Scenic Cove Bay NW,,Calgary,AB,T3L1P8,(403) 554-5551
2322,Brighter Futures ,111 54 Street,,edson,AB,T7E1L5,(780) 723-6444
2323,Calgary International Academy ECS,33 Saddlecreek Cove NE,,Calgary,AB,T3J4A3,(403) 991-7534
2325,Great Journeys Learning Centre Kindergarten,"Suite 260, 4039 Brentwood Road",,CALGARY,AB,T2L1L1,(403) 289-3174
2326,North Campus School,SW 22 52 26 W4 township rd,,Enoch,AB,T7X3Y3,(780) 470-5657
2327,Outreach School,,,,,,
2328,St. Gianna School,800 Auburn Bay Blvd SE,,Calgary,AB,T3M0H7,(403) 500-2135
2329,Learning Potential,2309 Bayside Circle SW,,Airdrie,AB,T4B0V4,(403) 561-2342
2330,Westmount Campus,12122 68 Street,,Edmonton,AB,T5B1R1,(780) 461-5353
2332,Spanish Montessori School,1215 3rd Avenue South,,Lethbridge,AB,T1J0J7,(403) 524-3436
2333,Taber Christian High School,4809-60th Ave,"
",Taber,AB,T1G1E9,(403) 359-3835
2334,Dr. Robert Plaxton Elementary School,4510 Fairmont Gate S,,Lethbridge,AB,T1K8J3,(825) 399-0620
2335,Swan Hills School,P. O. Bag 1200,,Swan Hills,AB,T0G2C0,(780) 333-4471
2336,Calgary Girls Charter School - Bel Aire Campus,6304 Larkspur Way SW,,Calgary,AB,T3E5P7,(403) 220-0745
2337,Peace Home Learning Connection ,4702 - 51 Street,,Grimshaw,AB,T0H1W0,(780) 624-3650
2338,The Gilbertine Academy,1423 8 Ave SE,,Calgary,AB,t2g0n1,(587) 579-7810
2339,Ahmadiyya Muslim School,4353,"
",Calgary,AB,T3J4L3,(403) 355-6313
2341,LCSD Home School,6611B 39 St,,Lloydminster,AB,T9V2Z4,(780) 808-8585
2343,FFCA South High School Campus,315 86 Ave SE,,Calgary,AB,T2H1Z2,(587) 794-4250
2344,St. Isidore Online School,124 24 Ave NE,,Calgary,AB,T2E1W9,(403) 500-2138
2345,Mihtatakaw Sipiy Outreach/Alternate School,Box 30,,Driftpile,AB,T0G0V0,(780) 355-3615
2346,Adusklis Kwae School,P.O. Box 270,,High Level,AB,T0H1Z0,(506) 221-0044
2347,Lloydminster SD99 Home School,5017- 46 Street,,Lloydminster,AB,T9V1R4,(780) 875-5541
2348,Tus-tuk-ee-skaws School,General Delivery,,Frog Lake,AB,T0A1M0,(780) 943-3918
2349,At-Home Learning Centre,10800-100 Rainbow BLVD,,High Level,AB,T0H1Z0,(587) 323-8840
2350,Peigan Board of Education Outreach School,Box 130,,Brocket,AB,T0K0H0,(403) 965-2121
2351,Kapawe'no First Nation School,PO Box 10,,Grouard,AB,T0G1C0,(780) 751-3800
2352,Thunderbird Landing School,4717 47 Avenue,,Athabasca,AB,T9S1R2,(780) 675-9549
2353,Sturgeon Public Virtual Academy,5028-49 Street,"
",Gibbons,AB,T0A1N0,(780) 939-4341
2354,Sturgeon Public Summer School,#30-24400 HWY 37,"
",Sturgeon County,AB,T8T0E9,(780) 939-4341
2355,St. Josephine Bakhita School,3 Evansglen Cl NW,,Calgary,AB,T3P0P2,(403) 500-2136
2356,New Humble Community School,"Box 12, Site 7, RR 4",,Calmar,AB,T0C0V0,(780) 985-3211
2357,STEM Innovation Academy Middle School,1204 96 Ave SW,,CALGARY,AB,T2V0Y1,(403) 259-4211
2358,May City Hutterite Colony School,C/O Chinook's Edge School Divi,"
4904 50 St",Innisfail ,AB,T4G1W4,(403) 227-7070
2359,Wing Kei Montessori School,4120 Centre Street NE,,Calgary,AB,T2E2Y7,(403) 769-1646
2360,St. Joseph Catholic Online High School ,10830 109 St NW,,Edmonton,AB,T5H3C1,(780) 426-2010
2361,Genesis Catholic Online Elementary/Junior High School,11510 102 St NW (St Basil),,Edmonton,AB,T5G0L8,(780) 670-2943
2364,Early Discoveries Childhood Service Redstone,PO Box 27074,"
Tuscany PO",Calgary,AB,T3L2Y1,(403) 239-3444
2365,KTCEA Outreach School,Box 360,,"Red Earth Creek,",AB,T0G1X0,(780) 649-3103
2366,Creekside Creative Academy,"#2125, 2827 30 Avenue",,Red Deer,AB,T4R2P7,(403) 350-8420
2367,Meadows Baptist Academy,2215 17th Street NW ,,Edmonton,AB,T6T1J1,(587) 635-2778
2368,Meadow Valley Christian Academy,Box 2371 (517 Kettles Street),,Pincher Creek,AB,T0K1W0,(403) 627-4506
2369,Canadian International Private School,4223 33 Ave NW,,Edmonton,AB,T6L4H7,(587) 974-2828
2370,Footprints for Learning Academy (West Side Campus) ,102-2926 Kingsview Blvd,,Airdrie,AB,T4A0C9,(587) 775-9303
2371,Strathcona-Tweedsmuir Online,RR2,,Okotoks,AB,T1S1A2,(403) 938-4431
2372,SCcyber E-Learning Institute,Box 91099,,Calgary,AB,T3G5W6,(780) 836-5544
2373,Prairie Land Online Academy,Box 670,"
101 Palliser Trail",Hanna,AB,T0J1P0,(403) 854-4481
2374,Al-Amal Academy,9 Royal Vista Drive NW,,Calgary,AB,T3R0N2,(825) 996-5399
2375,Little Scholars Kindergarten,"Unit #104, 625 4 Ave NE",,Calgary,AB,T2E6S1,(403) 400-4760
2376,Voyage Centre,1013 8th Street South,,Lethbridge,AB,T1K1N7,(403) 942-4445
2378,Legacies Academy,410 MacLeod Trail SW,,High River,AB,T1V1B5,(403) 875-0194
2379,Ignite Centre for eLearning,"PO Box 90045, Montalet PO",,Beaumont,AB,T4X0C8,(780) 945-7881
2380,Capstone Engineering Academy,6115 - 10th Street SE,,Calgary,AB,T2H2Z9,(403) 984-1120
2381,Northland Online School,9809-77th Avenue,,Peace River,AB,T8S1C9,(780) 624-2060
2382,Cardinal Collins Catholic Academic Centre - Clareview,3802 139 Ave NW,,Edmonton,AB,T5Y3G4,(780) 944-2002
2383,Cardinal Collins Catholic Academic Centre - Mill Woods,7630 38 Ave NW (St. Hilda),,Edmonton,AB,T6K2N2,(780) 944-2003
2384,Cardinal Collins Catholic Academic Centre - Westmount,11625 135 St NW (St Mark),,Edmonton,AB,T5M1L1,(780) 451-4719
2385,Cardinal Collins Catholic Academic Centre - City Centre,1 Sir Winston Churchill Square,,Edmonton,AB,T5J2R7,(780) 451-4719
2386,Learning Together Anywhere School,4 Wing Cold Lake,"
Box 4430",Cold Lake,AB,T9M2C1,(825) 723-0208
2387,École des Grands-Vents,2802-222 Street,,Bellevue,AB,T0K0C0,(587) 203-2040
2388,Immaculate Heart of Mary Catholic School,585 Signal Rd,,Fort McMurray,AB,T9H4V3,(587) 960-4121
2389,The Hub: Online Community School,578 South Railway St SE,,Medicine Hat,AB,T1B1E8,(403) 526-3793
2390,Covenant Canadian Reformed School,3030 Twp Rd 615 A,,County of Barrhead,AB,T0G1R2,(780) 674-4774
2391,St. Joseph’s Education Centre,202  8th Street NE,"
",Medicine Hat,AB,T1A5R6,(403) 527-8161
2392,Elsie Fabian School,1000 Fort McKay Road,,Fort McKay,AB,T0P1C0,(780) 828-0107
2393,Stony Creek Hutterite Colony School,4313 48 Avenue,,St. Paul,AB,T0A3A3,(780) 603-0169
2394,Hinton Adult Learning,110E Brewster Drive,,Hinton,AB,T7V1B4,(780) 865-1686
2395,"A&D Phonetic Reading Centre, Inc. (A&D Tutoring)",,,,,,
2396,Lokken College,,,,,,
2397,Edson and District Community Learning Society,,,,,,
2398,Equilibrium Testing Centre,,,,,,
2399,Salisbury STEPS Junior/Senior High school,20 Festival Way,,Sherwood Park,AB,T8A4Y1,(780) 467-8816
2400,Drumheller Learning Centre,,,,,,
2401,Busby School,General Delivery,,Busby,AB,T0G0H0,(780) 349-2464
2402,Eleanor Hall School,Box 70,,Clyde,AB,T0G0P0,(780) 348-5341
2403,Pembina North Community School,5310 - 49th Street,,Barrhead,AB,T7N1P3,(780) 674-8508
2408,Calgary Learning Institute,,,,,,
2409,Beaver County Community Adult Learning Program,,,,,,
2410,National Sport School,151 Canada Olympic Rd SW,,Calgary,AB,T3B6B7,(403) 777-7329
2411,Richard F Staples Secondary School,10015 - 104 Street,,Westlock,AB,T7P1T8,(780) 349-4454
2413,Westlock Elementary School,10515 - 106A Street,,Westlock,AB,T7P2E7,(780) 349-3385
2415,Pibroch Colony School,c/o Dapp School,"
R. R. 1",Dapp,AB,T0G0S0,
2416,Sunny Bend Colony School,R. R. 1,,Westlock,AB,T7P2N9,(780) 954-2250
2418,Careers in Transition,,,,,,
2419,Discovery Trails Online School,186 Sagewood Blvd SW,"
",Airdrie,AB,T4B3A6,(403) 945-4196
2420,Calgary Nature Kindergarten - Rosemont,#301 1222 Kensington Close NW,,Calgary,AB,T2N3J7,(587) 576-8733
2421,Peace Christian Academy,4504 53 st,,grimshaw,AB,T0H1W0,(780) 625-5423
2422,LYNX West,3311-49 Street SW,,Calgary,AB,T3E6M6,(403) 288-5335
2423,kaya Pomeh Adult Education School,25888-70 Ave,,Enoch,AB,T7X3Y3,(780) 470-2030
2424,Bright Bank Academy ,"Center 170, Suite 145, 10403 -",,Edmonton,AB,T5S1K9,(780) 440-0708
2425,Mahogany School ,165 Mahogany Blvd. SE,,Calgary,AB,T3M1N4,(403) 817-3448
2426,Lakeshore School,133 Auburn Springs Boulevard S,,Calgary,AB,T3M0Z9,(403) 817-3440
2427,Bayside School,15 Auburn Crest Park SE,,Calgary,AB,T3M0Z4,(403) 817-3436
2428,Prairie Sky School,201 Skyview Ranch Road NE,,Calgary,AB,T3N0T2,(403) 777-7233
2429,Calgary Classical Academy,231 6 St NE,,Calgary,AB,T2E3Y1,(587) 885-3688
2431,Grande Prairie Public Library,,,,,,
2432,Strathmore Municipal Library,,,,,,
2433,Joey Moss School,1905 182 Street,,Edmonton,AB,T6W1A5,(780) 408-9000
2434,École francophone de Stony Plain,5116 55 avenue,,Stony Plain,AB,T7Z1B8,(780) 468-6440
2435,Joan Carr Catholic Elementary/Junior High School,1140 Keswick Dr SW,,Edmonton,AB,T6W4J2,(780) 430-1121
2436,Father Michael McCaffery Catholic High School,,,,,,
2437,École Catholique Louis Riel,6201 Tamarack Drive,,Grande Prairie,AB,T8W0H4,(780) 832-0306
2438,Holy Spirit School,200 Fireside Dr.,,Cochrane,AB,T4C2L6,(403) 500-2137
2439,Aurora Academic Charter High School,14904 - 123 Avenue NW,,Edmonton,AB,T5V1B4,(780) 454-1855
2440,STEM Collegiate,,,,,,
2441,Holden Rural Academy,Box 130,"
5335 50 Ave.",Holden,AB,T0B2C0,(780) 688-0232
2442,St. Albert Public Schools’ Summer School,60 Sir Winston Churchill Avenu,,St. Albert,AB,T8N0G4,(780) 419-6530
2443,Education Unlimited Academy,P.O. Box 90,,Kingman,AB,T0B2M0,(780) 662-3634
2444,RTD Math Academy,241 Thompson Crescent,,Red Deer,AB,T4P0N8,(403) 318-1138
2445,E.C.I. Learning Academy,140 E Chestermere Dr,,Chestermere,AB,T1X1A1,(403) 457-3168
2446,Koinonia @ Home,6014 57 Ave.,,Red Deer,AB,T4N4S9,(403) 346-1818
2447,Emmaus Learning Community - DSEPS ,6014 57 Ave.,,Red Deer,AB,T4N4S9,(403) 346-1818
2448,North Point School,2445 - 23 Ave SW,,Calgary,AB,T2T0W3,(403) 744-5214
2449,STEM Innovation Academy High School,Unit 150: 3553 31 ST NW,,Calgary,AB,T2L2K7,(587) 943-2499
2450,Home Education Notification Only - Non Funded Program,,,,,,
2451,Legal Public School,"P.O. Box 180, 5109-46 Street",,Legal,AB,T0G1L0,(780) 961-0133
2452,CLS Alternative Site,45 Saddletowne Circle NE,,Calgary,AB,T3J4W3,(403) 777-7272
2453,Cochrane Classical Christian School,54 West Aarsby Rd.,,Cochrane,AB,T4C1M1,(403) 346-1818
2454,Pathways School,10800 Rainbow Blvd,,High Level,AB,T0H1Z0,(780) 926-3626
2456,Smart Little People Early Childhood Services,9 Emberside Link,,Cochrane,AB,T4C3A9,(403) 805-8826
2458,Al-Qaim International School,"510 77 Ave SE, Calgary, AB T2H",,Calgary,AB,T2H1C3,(403) 851-7557
2460,Accelerated Potential Christian Academy ,4072 Strachan Road S.E.,,Medicine Hat,AB,T1B4Y3,(403) 866-3806
2466,Foothills Creative Beginnings Preschool and E.C.S. Association,,,,,,
